Campo;Fuente1;Fuente2;Fuente3;Fuente4;Fuente5;Fuente6
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F1835;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F1835;Vector Renta;;;;
campovx_11_fuente;Vector Renta;F29;;;;
campovx_11_fuente;Vector Renta;F29;;;;
campovx_11_fuente;Vector Renta;F29;;;;
campovx_11_fuente;Vector Renta;F29;;;;
campovx_11_fuente;Vector Renta;F29;;;;
campovx_11_fuente;Vector Renta;F29;;;;
campovx_11_fuente;Vector Renta;F29;;;;
campovx_11_fuente;Vector Renta;F29;;;;
campovx_11_fuente;Vector Renta;F29;;;;
campovx_11_fuente;Vector Renta;F29;;;;
campovx_11_fuente;Vector Renta;F29;;;;
campovx_11_fuente;Vector Renta;F29;;;;
campovx_11_fuente;Vector Renta;F29;;;;
campovx_11_fuente;Vector Renta;F29;;;;
campovx_11_fuente;Vector Renta;F29;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;Nómina SDF: devolucion de honorarios enero y febrero;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1909;;;;;
campovx_11_fuente;F1909;;;;;
campovx_11_fuente;F1909;;;;;
campovx_11_fuente;F1909;;;;;
campovx_11_fuente;F1909;;;;;
campovx_11_fuente;F1909;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;Nómina SDF: Retiro de 10porc AFP;;;;;
campovx_11_fuente;Vector Renta;F1926 AT-1;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F1891;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;Vector Renta;F1847;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1891;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;RIAC;;;;;
campovx_11_fuente;RIAC;;;;;
campovx_11_fuente;RIAC;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Vector Renta;F1922;;;;
campovx_11_fuente;Nómina SDF: Generadores de créditos especiales observados por modelo de riesgo;;;;;
campovx_11_fuente;F1887;;;;;
campovx_11_fuente;F1887;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;Nómina SDF: Casos para liberar;;;;;
campovx_11_fuente;F1887;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;Asistente RLI Propyme Transparente AT-1;;;;;
campovx_11_fuente;Asistente RLI Propyme Transparente AT-1;;;;;
campovx_11_fuente;Asistente RLI Propyme Transparente AT-1;;;;;
campovx_11_fuente;Asistente RLI Propyme Transparente AT-1;;;;;
campovx_11_fuente;Asistente RLI Propyme Transparente AT-1;;;;;
campovx_11_fuente;Asistente RLI Propyme Transparente AT-1;;;;;
campovx_11_fuente;Asistente RLI Propyme Transparente AT-1;;;;;
campovx_11_fuente;Asistente Propyme Transparente AT-1;;;;;
campovx_11_fuente;Asistente RLI Propyme Transparente AT-1;;;;;
campovx_11_fuente;Asistente RLI Propyme Transparente AT-1;;;;;
campovx_11_fuente;Asistente RLI Propyme Transparente AT-1;;;;;
campovx_11_fuente;Asistente RLI Propyme Transparente AT-1;;;;;
campovx_11_fuente;Asistente Propyme Transparente AT-1;;;;;
campovx_11_fuente;Asistente Propyme Transparente AT-1;;;;;
campovx_11_fuente;Asistente RLI Propyme Transparente AT-1;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_11_fuente;RRE Asistente Pro Pyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;"Nómina SDF: ""Monto recibido del préstamo tasa 0%""";;;;;
campovx_11_fuente;"Nómina SDF: ""Subsidio Art. 8 Ley 21.242""";;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;Cuenta Corriente Préstamo;;;;;
campovx_11_fuente;Cuenta Corriente Préstamo;;;;;
campovx_11_fuente;F1887;;;;;
campovx_11_fuente;F1879;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;Nómina cuenta corriente préstamo solidario;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;Nómina Bono Alivio MYPEs;;;;;
campovx_11_fuente;Nómina Bono Adicional IVA;;;;;
campovx_11_fuente;Nómina Bono para Pago de Cotizaciones IVA;;;;;
campovx_11_fuente;Nómina Préstamo para Pago de Cotizaciones IVA;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;Nómina cuenta corriente préstamo solidario;;;;;
campovx_11_fuente;Cuenta Corriente Prestamo;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;Nómina prestamo solidario dependiente;;;;;
campovx_11_fuente;Nómina prestamo solidario independiente;;;;;
campovx_11_fuente;F1811;F1839;F1871;F1896;F1913;F1933
campovx_11_fuente;Nómina préstamo solidario empresario individual;;;;;
campovx_11_fuente;Nómina cuenta corriente préstamo solidario;;;;;
campovx_11_fuente;F1887;;;;;
campovx_11_fuente;F22 AT 2018;;;;;
campovx_11_fuente;F22 AT 2018;;;;;
campovx_11_fuente;F22 AT 2018;;;;;
campovx_11_fuente;F22 AT 2019;;;;;
campovx_11_fuente;F22 AT 2019;;;;;
campovx_11_fuente;F22 AT 2019;;;;;
campovx_11_fuente;F22 AT 2020;;;;;
campovx_11_fuente;F22 AT 2020;;;;;
campovx_11_fuente;F22 AT 2020;;;;;
campovx_11_fuente;F22 AT 2021;;;;;
campovx_11_fuente;F22 AT 2021;;;;;
campovx_11_fuente;F22 AT 2021;;;;;
campovx_11_fuente;F22 AT 2022;;;;;
campovx_11_fuente;F22 AT 2022;;;;;
campovx_11_fuente;F22 AT 2022;;;;;
campovx_11_fuente;Nómina SDF;;;;;
campovx_11_fuente;Avaluaciones;Nomina de sobretasa;;;;
campovx_11_fuente;Nómina SDF:;;;;;
campovx_11_fuente;Nómina SDF: Liberados de Observación A67;;;;;
campovx_11_fuente;Sin datos;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;f22[1785];;;;;
campovx_11_fuente;f22[1787];;;;;
campovx_11_fuente;f22[1789];;;;;
campovx_11_fuente;F22[1790];;;;;
campovx_11_fuente;f22[1791];;;;;
campovx_11_fuente;f22[1792];;;;;
campovx_11_fuente;f22[1795];;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;Nómina SDF: Liberados de Observación A01;;;;;
campovx_11_fuente;Nómina SDF: Liberados de Observación A126;;;;;
campovx_11_fuente;Nómina SDF: Liberados de Observaciones de Riesgo Específico;;;;;
campovx_11_fuente;"Nómina SDF: ""Nómina Subsidio Sueldo Mínimo Mipymes""";;;;;
campovx_11_fuente;F1834;;;;;
campovx_11_fuente;F1834;;;;;
campovx_11_fuente;Nómina Donaciones Ley 21.440;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;Nómina cuenta corriente préstamo solidario;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F1953;;;;;
campovx_11_fuente;F1953;;;;;
campovx_11_fuente;F1953;;;;;
campovx_11_fuente;Nómina cuenta corriente préstamo solidario;;;;;
campovx_11_fuente;F22[1801];;;;;
campovx_11_fuente;F1946;;;;;
campovx_11_fuente;Cuenta corriente;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F22[1803];;;;;
campovx_11_fuente;F22[1842];;;;;
campovx_11_fuente;F22[1840];;;;;
campovx_11_fuente;SENCE;;;;;
campovx_11_fuente;SENCE;;;;;
campovx_11_fuente;F1879;;;;;
campovx_11_fuente;Nómina Dpto Sistemas;;;;;
campovx_11_fuente;Nómina Dpto Sistemas;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F1891;;;;;
campovx_11_fuente;F1891;;;;;
campovx_11_fuente;F1891;;;;;
campovx_11_fuente;F1891;;;;;
campovx_11_fuente;F1891;;;;;
campovx_11_fuente;F1891;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;Nóminas Riesgo de Fraude;;;;;
campovx_11_fuente;Sin datos;;;;;
campovx_11_fuente;F22 AT 2023;;;;;
campovx_11_fuente;F22 AT 2023;;;;;
campovx_11_fuente;F22 AT 2023;;;;;
campovx_11_fuente;F1891;;;;;
campovx_11_fuente;F1946;;;;;
campovx_11_fuente;F22, CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;Nómina cuenta corriente préstamo solidario;;;;;
campovx_11_fuente;"Nómina SDF: ""Monto recibido del préstamo solidario rentas vitalicias""";;;;;
campovx_11_fuente;Nómina Presencia Bursátil de Acciones en Bolsa (ACCIONES.DAT);F1891;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;Cuenta Corriente Préstamo;;;;;
campovx_11_fuente;Cuenta Corriente Préstamo;;;;;
campovx_11_fuente;Cuenta Corriente Préstamo;;;;;
campovx_11_fuente;Cuenta Corriente Préstamo;;;;;
campovx_11_fuente;"Nómina SDF. ""Contribuyentes sin propuesta F22""";;;;;
campovx_11_fuente;Nómina SDF;;;;;
campovx_11_fuente;RIAC;F22Sociedad;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 Propuesta de Renta Big Data;;;;;
campovx_11_fuente;F22 Propuesta de Renta Big Data;;;;;
campovx_11_fuente;CVC;Vector Renta;;;;
campovx_11_fuente;BHE;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;F29, F29bis;;;;;
campovx_11_fuente;F29bis;;;;;
campovx_11_fuente;F29bis;;;;;
campovx_11_fuente;F29, F29Bis;;;;;
campovx_11_fuente;F1835;;;;;
campovx_11_fuente;F2890;;;;;
campovx_11_fuente;F1944;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;F1938 AT 2020;;;;;
campovx_11_fuente;F1953;F22;;;;
campovx_11_fuente;F1953;;;;;
campovx_11_fuente;F1953;;;;;
campovx_11_fuente;F1879;;;;;
campovx_11_fuente;F1879;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;F1887;Validaciones DDJJ;;;;
campovx_11_fuente;F1879;Validaciones DDJJ;;;;
campovx_11_fuente;F1879;Validaciones DDJJ;Vector RentaRut2;;;
campovx_11_fuente;F1887;Validaciones DDJJ;Vector RentaRut2;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F1929;;;;;
campovx_11_fuente;F3280;;;;;
campovx_11_fuente;F29: SIN FILTROS Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros.;;;;;
campovx_11_fuente;F1957;;;;;
campovx_11_fuente;F1957;;;;;
campovx_11_fuente;RCV: Registro de compras y ventas;;;;;
campovx_11_fuente;DJ 1955;Nomina de ficha personas de altos patrimonio;;;;
campovx_11_fuente;Vector Renta;F22 propuesta Big data;;;;
